event_id,title,date,time,category,location,organizer,description,performer_list,image_url,canonical_url,source_url,ticket_availability,source_csv_title,extraction_timestamp,scraping_success
70395,Tedxlima 2025 | SEMILLAS: Raíces que conectan y transforman,2025-10-11,08:00,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""TEDXLIMA""}}","Este sábado 11 de octubre, TEDxLima regresa con una edición que promete dejar huella. Bajo el concepto de “SEMILLAS: Raíces que conectan y transforman el futuro”, nos preparamos para vivir una jornada de ideas nuevas, valientes y necesarias. El evento se realizará en la Universidad de Lima, un escenario ideal educativo para sembrar nuevas ideas que inspiren acción para TODOS. En un mundo que cambia cada segundo, detenernos a escuchar historias que conectan con lo esencial se vuelve urgente. Este evento no solo trae ponencias inspiradoras, trae también la oportunidad de volver a enraizarnos: como personas, como sociedad, como país. Porque en el Perú, las raíces no solo están en la tierra. Están en nuestra historia, en nuestra multiculturalidad, en nuestra capacidad de reinventarnos. Y como las semillas que se sostienen en raíces profundas, las ideas que veremos en el escenario nacen de esa conexión con lo auténtico para proyectarse hacia lo posible. Cada voz será una chispa. Cada historia, una provocación positiva. Cada encuentro, una invitación a pensar distinto y actuar con propósito. Las raíces no solo nos anclan. También nos alimentan. Y cuando se conectan entre sí, nace un nuevo bosque de posibilidades. Acompáñanos este 11 de octubre en TEDxLima 2025, en la Universidad de Lima, y forma parte de esta experiencia única que busca no solo inspirar, sino transformar el futuro.",,https://cdn.joinnus.com/user/3642946/2oqfc61v6qYU0rQ.webp,https://www.joinnus.com/events/cursos-talleres/lima-tedxlima-2025-semillas-raices-que-conectan-y-transforman-70395,https://www.joinnus.com/events/cursos-talleres/lima-tedxlima-2025-semillas-raices-que-conectan-y-transforman-70395,available,Tedxlima 2025 | SEMILLAS: Raíces que conectan y transforman,2025-09-20T01:53:49.754009,True
70858,Premium Tasting edición 2025,2025-10-17,18:30,food-drinks,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""COCREATORS LATAM S.A.C.""}}","Es una Cata/Degustación a ciegas de los más destacados Vinos de Sudamérica, maridada por 15 pasos de una ronda de gastronomía especialmente seleccionada, que hará de esta edición una verdadera experiencia eno-gastronómica.",,https://cdn.joinnus.com/user/5060753/J8ULVzn3vlSYEJY.webp,https://www.joinnus.com/events/food-drinks/lima-premium-tasting-edicion-2025-70858,https://www.joinnus.com/events/food-drinks/lima-premium-tasting-edicion-2025-70858,available,Premium Tasting edición 2025,2025-09-20T01:53:52.619948,True
70646,La Vaca Lola - Una Aventura en las Nubes,2025-11-02,15:00,kids,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}","Prepárate para vivir una experiencia mágica y familiar con La Vaca Lola: El Musical, un espectáculo lleno de música, diversión y grandes enseñanzas que harán cantar, reír y emocionarse a grandes y chicos. Desde el universo digital de Toy Cantando, llega al teatro uno de los personajes infantiles más queridos de Latinoamérica. Con más de 5 mil millones de reproducciones en YouTube y más de 40 canciones infantiles reconocidas por niños en todo el mundo, La Vaca Lola trae un show inolvidable que combina lo mejor del teatro musical con un mensaje valioso: el amor por la naturaleza, los animales y el planeta. Disfruta en vivo de los éxitos más conocidos como ""La Vaca Lola"", ""El Pollito Amarillito"", ""Los Pollitos Dicen"", ""La Gallina Turuleca"" y muchas más, interpretadas en un espectáculo lleno de color, personajes entrañables y coreografías pensadas para toda la familia. Este 12 de octubre, ven al Auditorio del Colegio San Agustín y acompáñanos en esta aventura educativa, musical y ecológica. ¡No te lo pierdas! Compra tus entradas ahora y asegura tu lugar en el show más tierno y divertido del año.",,https://cdn.joinnus.com/user/53328/OqD6f4gXDYj9RXm.webp,https://www.joinnus.com/events/concerts/piura-makano-en-concierto-piura-71664,https://www.joinnus.com/events/kids/lima-la-vaca-lola-una-aventura-en-las-nubes-70646,available,La Vaca Lola - Una Aventura en las Nubes,2025-09-20T01:53:56.905171,True
70030,MARDUK,2025-10-29,19:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CHRISTIAN JONATHAN TORRES COLLAZOS""}}","La legendaria banda sueca de Black Metal celebra los 35 años de ""Panzer Division Marduk"" en su gira Latin America 2025, junto a todos sus himnos clásicos. Una noche intensa, cruda y cargada de blasfemia y oscuridad.",,https://cdn.joinnus.com/user/145113/3iFAgnRJ8S4iYdS.webp,https://www.joinnus.com/events/theater/lima-como-te-gusta-70357?dclid=CIbZy-fg5o8DFd6HYQYde8Efew&gad_source=7&gclid=EAIaIQobChMIy8TQ4-DmjwMViothBh309C7PEAEYASAAEgLe-fD_BwE,https://www.joinnus.com/events/concerts/lima-marduk-70030,available,MARDUK,2025-09-20T01:54:01.062732,True
70549,GONZALO GENEK EN VIVO PARQUE DE LA EXPOSICIÓN – Entradas disponibles en Joinnus - GONZALO GENEK EN VIVO PARQUE DE LA EXPOSICIÓN – Entradas disponibles en Joinnus,,,gonzalo-genek,"Lima, Perú",,¡No te pierdas a Gonzalo Genek en vivo este 22/11 en Lima! Compra ya tus entradas en Joinnus y vive el concierto urbano del año.¡Adquiere tus entradas en Joinnus!,,https://cdn.joinnus.com/user/3642946/MeTi5uLxT6h1MuB.webp,https://prime.joinnus.com/landing/gonzalo-genek,https://prime.joinnus.com/landing/gonzalo-genek,unknown,GONZALO GENEK EN LIMA - PARQUE DE LA EXPOSICIÓN,2025-09-20T01:54:04.609069,True
70462,"Recital de Alumnos Suzuki ""Hacia la música por amor""",2025-10-05,11:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION SUZUKI DEL PERU""}}","La Asociación Suzuki del Perú presenta a sus alumnos de violín, violonchelo, flauta traversa, flauta dulce, guitarra y piano. Así mismo participarán ensambles de los instrumentos ya mencionados. Interpretarán temas del repertorio del Método Suzuki, música clásica y también música popular. El evento estará dirigido por profesores de la Asociación Suzuki del Perú. Nuestro objetivo es la difusión de la música académica para todas las edades, el concierto está dirigido a familias interesadas en incentivar la práctica musical y público en general.",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/3642946/act686fcba232f7c.jpg,https://www.joinnus.com/events/concerts/lima-recital-de-alumnos-suzuki-hacia-la-musica-por-amor-70462,https://www.joinnus.com/events/concerts/lima-recital-de-alumnos-suzuki-hacia-la-musica-por-amor-70462,available,"Recital de Alumnos Suzuki ""Hacia la música por amor""",2025-09-20T01:54:07.824270,True
70958,OLGA - El musical criollo,2025-10-10,20:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}","Celebra el mes criollo con OLGA junto a temas inolvidables como “Carta al cielo”, “Que somos amantes, en un musical criollo que promete emocionar, hacer reír y salir con ganas de armar la jarana.",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/923535/act6892a3ce27632.jpg,https://www.joinnus.com/events/theater/lima-olga-el-musical-criollo-70958,https://www.joinnus.com/events/theater/lima-olga-el-musical-criollo-70958,available,OLGA - El musical criollo,2025-09-20T01:54:10.855123,True
66945,TOUR DEL MIEDO FORTALEZA REAL FELIPE 2025,2025-01-18,17:30,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}","Prepárate para una noche de suspenso y emoción con el “Tour Nocturno” en las instalaciones del Real Felipe. Fortaleza construida en el siglo XVIII durante los gobiernos de los virreyes José Antonio Manso de Velasco y Manuel de Amat y Juniet, situada en la bahía de la región Callao. Esta fortaleza tenía como finalidad proteger el puerto contra ataques de piratas y corsarios. Vive la experiencia de recorrer sus instalaciones en una noche de misterios y anécdotas que nunca olvidarás.",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/1245010/act6782133f4d7f3.jpg,https://www.joinnus.com/events/entertainment/lima-tour-del-miedo-fortaleza-real-felipe-2025-66945,https://www.joinnus.com/events/entertainment/lima-tour-del-miedo-fortaleza-real-felipe-2025-66945,available,TOUR DEL MIEDO FORTALEZA REAL FELIPE 2025,2025-09-20T01:54:14.195062,True
71110,Productividad Laboral con AI- Bootcamp,2025-10-25,09:00,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""EDUCACION 23 S.A.C.""}}","Aplica la IA en tu trabajo diario, incorporando herramientas que están liderando el mercado y técnicas de automatización que potencian tu productividad. Aprende a identificar oportunidades para usar IA, a estructurar procesos inteligentes y a crear soluciones prácticas para tus retos diarios, sin depender de áreas técnicas. Desarrolla habilidades que te permiten experimentar, innovar y avanzar en tu carrera profesional con confianza.",,https://cdn.joinnus.com/user/5381663/KTg9BUf1J11Mnk3.webp,https://www.joinnus.com/events/cursos-talleres/lima-productividad-laboral-con-ai-bootcamp-71110,https://www.joinnus.com/events/cursos-talleres/lima-productividad-laboral-con-ai-bootcamp-71110,available,Productividad Laboral con AI- Bootcamp,2025-09-20T01:54:17.797656,True
69630,LA ÓPERA DE LOS MONSTRUOS,2025-09-20,16:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""UNIVERSIDAD DEL PACIFICO""}}","“LA ÓPERA DE LOS MONSTRUOS” (México-Argentina-Perú) es una divertida introducción para toda la familia al mundo de la ópera (recomendada para niños mayores de 5 años), que explora humor físico, danza, visuales y el universo de lo titiritable con música original en vivo. Durante una pijamada, Manu y sus amigos se sumergen en un universo onírico donde la belleza, el miedo, la risa y el asco toman forma de monstruos extraños y fascinantes. El público se emocionará con preciosas moléculas submarinas, se sentirá pegajoso como una babosa, se asustará con extraños ojos gigantes que parpadean en la oscuridad y se reirá a carcajadas de sus propias torpezas y tropiezos. Así, conviviendo con nuestros monstruos, viajaremos por lo infinito de nuestra imaginación para finalmente salir juntos, cantando. Proyecto seleccionado en la convocatoria Cultura Latinoamérica de la Fundación SURA y Latimpacto, Ibermúsicas y el Sistema de Apoyos a la Creación y Proyectos Culturales de México.",,https://cdn.joinnus.com/user/1496643/Ql9fnoNGIMPPqWa.webp,https://www.joinnus.com/events/theater/lima-la-opera-de-los-monstruos-69630,https://www.joinnus.com/events/theater/lima-la-opera-de-los-monstruos-69630,available,LA ÓPERA DE LOS MONSTRUOS,2025-09-20T01:54:21.329406,True
71348,“ALMUERZO DEL RECUERDO 60 AÑOS”,2025-10-05,13:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""PRODUCCIONES BOLARTE E.I.R.L.""}}","Porque ustedes lo pidieron, en OCTUBRE seguimos celebrando nuestro 60 ANIVERSARIO!! La cita es el DOMINGO 05 de OCTUBRE en el CENTRO DE CONVENCIONES BOLIVAR, Calle Antonio Polo 756 – Pueblo Libre (a una cuadra del Museo Nacional de Arqueología) a partir de la 1PM donde volveremos a pasar una tarde increíble de recuerdos, amor y sabor. En esta oportunidad nos acompañará: “EDDY BORSHES” con lo mejor de la Nueva Ola Internacional, interpretando lo mejor de Los Ángeles Negros, Formula Quinta, Leo Dan, Pasteles Verdes y muchos más. “ LOS DOLTONS ”, “El grupo más querido de todos los tiempos”, con sus éxitos de siempre: “El Último Beso”, “Tema El Amor”, “La Ventana”, “Visión de Otoño”, “Hombre Solitario” y muchos más. Y “LA VIEJA TROVA DEL CALLAO” recordando a la Sonora Matancera, clásicos de la cumbia, salsa y merengue para bailar y gozar. En un fin de fiesta increíble. DOS HORAS DE FULL RUMBA. Será una tarde espectacular llena de recuerdos y emociones, un concierto dedicado a todos los amantes de la buena música.",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/5060753/act68a9cf317c830.jpg,https://www.joinnus.com/events/concerts/lima-almuerzo-del-recuerdo-60-anos-71348,https://www.joinnus.com/events/concerts/lima-almuerzo-del-recuerdo-60-anos-71348,available,“ALMUERZO DEL RECUERDO 60 AÑOS”,2025-09-20T01:54:25.028154,True
70698,Cocodrilo Verde - Miraflores,2025-09-10,20:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ANLELUFA S.A.C.""}}","¡Vive 3 noches inolvidables llenas de música en septiembre! Te invito a cantar y bailar conmigo! Miércoles 10: ""Cantando Historias 03"" Canta conmigo a todo pulmón canciones con historias que pueden ser tuyas. Miércoles 17: ""Salsa & Bolero"" Una noche llena sabrosura y pasión para bailar y sentir los clásicos que tanto amas. Miércoles 24: ""Merengue Pop"" Una explosión de energía y sabor para bailar sin parar, la mejor terapia para terminar esta trilogía. Cada noche será única y especial. ¡Adquiere tus entradas para los 3 miércoles y disfruta la experiencia completa!""",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/3642946/act687ea1603bc6f.jpg,https://www.joinnus.com/events/concerts/lima-cocodrilo-verde-miraflores-70698,https://www.joinnus.com/events/concerts/lima-cocodrilo-verde-miraflores-70698,available,Cocodrilo Verde - Miraflores,2025-09-20T01:54:28.145848,True
52591,MALI - Museo de Arte de Lima,2025-09-20,10:30,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}","¡Disfruta tus días rodeados de arte en el MALI! Te esperamos de martes a domingo para explorar más de 3,000 años de historia del arte peruano en MALI colecciones y exposiciones temporales.",,https://cdn.joinnus.com/user/1430594/kc2wgCf7TzzCWVQ.jpg,https://www.joinnus.com/events/art-culture/lima-mali-museo-de-arte-de-lima-52591,https://www.joinnus.com/events/art-culture/lima-mali-museo-de-arte-de-lima-52591,available,MALI - Museo de Arte de Lima,2025-09-20T01:54:31.791341,True
71402,MÚSICA SI PLASTICO - SJL,2025-09-20,20:00,festivales,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}","""Música Sin Plástico"" presenta su edición más electrizante en San Juan de Lurigancho, elevando la experiencia de festivales a un nuevo nivel. Sumérgete en un oasis vibrante donde el ritmo no tiene límites y la sostenibilidad es el pulso de la noche. En esta ocasión especial, celebramos el poder y el talento de las mujeres, con un line-up exclusivamente femenino que te hará vibrar con los beats más innovadores y contagiosos. ¡Déjate llevar por la magia, la buena vibra y la música que te transportará sin plásticos ni fronteras!",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/4881832/act68ae32152d9a5.jpg,https://www.joinnus.com/events/festivales/lima-musica-si-plastico-sjl-71402,https://www.joinnus.com/events/festivales/lima-musica-si-plastico-sjl-71402,available,MÚSICA SI PLASTICO - SJL,2025-09-20T01:54:35.420498,True
66170,UN ESPEJO,2025-10-10,20:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro",n una boda que esconde mucho más de lo que se espera.,"En un Estado represor donde la censura se instala como mecanismo de control, un grupo de artistas decide desafiar el orden impuesto. Para ello, organizan una boda que esconde mucho más de lo que se espera. Una obra que defiende el poder de las historias para generar grandes cambios, y el arte como el acto más arriesgado de resistencia.",,https://cdn.joinnus.com/user/4104328/kn2f0YT2iRErx8a.webp,https://www.joinnus.com/events/theater/lima-un-espejo-66170,https://www.joinnus.com/events/theater/lima-un-espejo-66170,available,UN ESPEJO,2025-09-20T01:54:38.267053,True
70174,Respira,2025-09-22,20:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Turba Producciones""}}","RESPIRA es una potente y emotiva tragicomedia escrita por Eduardo Adrianzén, dirigida por Diana Moscoso, que nos transporta al Perú de fines de los años 70 a través de los ojos de Mario, un niño de 10 años (y a veces de 40), que revive una serie de acontecimientos que marcaron su infancia. Entre recuerdos, ideologías, humor y dolor, la obra nos confronta con temas como la memoria, la política, la religión, el abuso y la búsqueda de sentido en un país fracturado. Una puesta en escena íntima y contundente, donde seis actores interpretan múltiples personajes, explorando relaciones familiares, conflictos sociales, y las heridas de un país en constante contradicción. “Respira” no solo es una historia sobre crecer, sino también sobre no poder olvidar.",,https://cdn.joinnus.com/user/3642946/pAXtHzRXVNUwngY.webp,https://www.joinnus.com/events/theater/lima-respira-70174,https://www.joinnus.com/events/theater/lima-respira-70174,available,Respira,2025-09-20T01:54:41.122811,True
69300,Eros Ramazzotti World Tour - Una Historia Importante – Entradas disponibles en Joinnus - EROS RAMAZZOTTI WORLD TOUR - UNA HISTORIA IMPORANTE,2025-11-24,21:00,erosramazzotti2025,Lima,"tion"",""name"":""LA BOVEDA PERU S.A.C."",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""Eros Ramazzotti""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-eros-ramazzotti-world-tour-una-historia-importante-69300/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}",EROS RAMAZZOTTI WORLD TOUR - UNA HISTORIA IMPORANTE. ¡Adquiere tus entradas en Joinnus!,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/1586376/act68263c7c5d057.jpg,https://prime.joinnus.com/landing/eros-ramazzotti-world-tour,https://prime.joinnus.com/landing/erosramazzotti2025,unknown,Eros Ramazzotti World Tour - Una Historia Importante,2025-09-20T01:54:44.247392,True
71347,STICK TO YOUR GUNS & BANE Show Especial,2026-05-07,19:30,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}",Después de muchos años. Un show Hardcore que remece la gris.,,https://cdn.joinnus.com/user/39156/kVJG9Qz4aoFrtOa.webp,https://www.joinnus.com/events/art-culture/lima-stick-to-your-guns-bane-show-especial-71347,https://www.joinnus.com/events/art-culture/lima-stick-to-your-guns-bane-show-especial-71347,available,STICK TO YOUR GUNS & BANE Show Especial,2025-09-20T01:54:47.135948,True
71010,EL TIEMPO TODO LOCURA,2026-02-05,20:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}","¡GRAN ESTRENO EN PERÚ! ¿Quién no ha fantaseado alguna vez con ser Marty McFly y poder viajar en el tiempo? ¿Qué ocurriría si un día compráramos unas pastillas en el herbolario y al tomarlas viajáramos al pasado para poder cambiarlo? Así empieza la historia de tres hermanos en busca de un presente mejor que el que les ha tocado vivir... pero ¿qué ocurre cuando se altera el continuo espacio tiempo? ¿La vida sigue siendo lo que creemos conocer? Y si cambiamos las decisiones que tomamos, ¿seguimos siendo las mismas personas? Y los demás, ¿quiénes son los demás ahora?",,https://cdn.joinnus.com/user/1488770/fijkoKvi6XCv8gt.webp,https://www.joinnus.com/events/theater/lima-el-tiempo-todo-locura-71010,https://www.joinnus.com/events/theater/lima-el-tiempo-todo-locura-71010,available,EL TIEMPO TODO LOCURA,2025-09-20T01:54:50.282340,True
70826,RIVERS OF NIHIL Show Especial,2026-02-03,20:00,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}",Lo mejor del death metal técnico en nuestra ciudad en un show lleno de caos y muchos riff.,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/39156/act688a747ec2d23.jpg,https://www.joinnus.com/events/art-culture/lima-rivers-of-nihil-show-especial-70826,https://www.joinnus.com/events/art-culture/lima-rivers-of-nihil-show-especial-70826,available,RIVERS OF NIHIL Show Especial,2025-09-20T01:54:53.535063,True
71012,LAS VECES QUE NO (TE) DIJE TE QUIERO,2026-02-02,20:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}","¡2DA TEMPORADA! “Las veces que no (te) dije te quiero”, de Mario Zanatta va sobre tres generaciones de hombres. Un hijo, un padre y un abuelo, se encuentran una noche. En medio de recuerdos y de cosas que no se atreven a decir, esperarán la llegada de la madrugada y de un ""te quiero"" que les cuesta pronunciar.",,https://cdn.joinnus.com/user/1488770/hMCUziXd2sNp5vT.webp,https://www.joinnus.com/events/theater/lima-las-veces-que-no-te-dije-te-quiero-71012,https://www.joinnus.com/events/theater/lima-las-veces-que-no-te-dije-te-quiero-71012,available,LAS VECES QUE NO (TE) DIJE TE QUIERO,2025-09-20T01:54:56.845825,True
71491,prueba asientos,2025-12-29,20:15,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""SANDY MARLY CIQUERO CHOQUE""}}",prueba asientos,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/158685/act68b0ff47d42d5.jpg,https://www.joinnus.com/events/entertainment/lima-prueba-asientos-71491,https://www.joinnus.com/events/entertainment/lima-prueba-asientos-71491,available,prueba asientos,2025-09-20T01:54:59.675007,True
69311,Lasso en Lima – Entradas disponibles en Joinnus - eventos,2025-08-07,21:00,lasso-lima-2025,Lima,"tion"",""name"":""VELTRAC S.A.C."",""url"":""https://prime.joinnus.com/landing/lasso-en-lima""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/lasso-en-lima"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""lasso""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-lasso-en-lima-69311/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}",Lasso vuelve a Lima el próximo 12 de diciembre para presentarse en el Anfiteatro del Parque de la Exposición. ¡Adquiere tus entradas en Joinnus!,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/16491/act682754161ffd5.jpg,https://prime.joinnus.com/landing/lasso-en-lima,https://prime.joinnus.com/landing/lasso-lima-2025,unknown,Lasso en Lima,2025-09-20T01:55:03.047803,True
70232,Valeria Castro en Lima 2025,2025-12-12,20:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}",Valeria Castro vuelve a #Lima a presentar su último trabajo.,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/138176/act68634fced816d.jpg,https://www.joinnus.com/events/concerts/lima-valeria-castro-en-lima-2025-70232,https://www.joinnus.com/events/concerts/lima-valeria-castro-en-lima-2025-70232,available,Valeria Castro en Lima 2025,2025-09-20T01:55:06.036534,True
69598,"SAUROM - ""El Principito Tour 2025""",2025-12-11,20:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CORPORACION NARDOS S.A.C.""}}","La banda andaluza de rock-folk, tras cumplir 28 años de historia y celebrarlo con la publicación de dos impresionantes álbumes, “Mester de Juglaría” y “El Pájaro Fantasma”, llega en 2025 con un nuevo disco, ""El Principito"", basado en el famoso libro de Antoine de Saint-Exupéry, que le está llevando a realizar grandes presentaciones por toda la geografía española y por América, desde el Movistar Arena de Madrid hasta la Arena Ciudad de México, con llenos absolutos y shows impresionantes. No te pierdas esta gira histórica… ¡en directo son magia!",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/3642946/act6838b076d37f8.jpg,https://www.joinnus.com/events/concerts/lima-saurom-el-principito-tour-2025-69598,https://www.joinnus.com/events/concerts/lima-saurom-el-principito-tour-2025-69598,available,"SAUROM - ""El Principito Tour 2025""",2025-09-20T01:55:09.266583,True
71874,RILUX EN VIVO - LIMA,2025-12-11,19:30,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}",Monólogos de Humor sobre Control de Emociones y Mejora de los Hábitos.,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/373628/act68c9a21c99275.jpg,https://www.joinnus.com/events/stand-up/lima-rilux-en-vivo-lima-71874,https://www.joinnus.com/events/stand-up/lima-rilux-en-vivo-lima-71874,available,RILUX EN VIVO - LIMA,2025-09-20T01:55:12.486117,True
70504,Destroy Boys en Lima,2025-12-09,20:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""GOOD CREW LIVE CONCERTS""}}","La escena punk rock de California aterriza en nuestra ciudad: Destroy Boys, una de las bandas más explosivas y auténticas del punk actual, ofrecerá su primer concierto en Lima el próximo martes 9 de diciembre de 2025 en Vichama Conciertos.",,https://cdn.joinnus.com/user/4837452/emZx892kBk88Zv8.webp,https://www.joinnus.com/events/concerts/lima-destroy-boys-en-lima-70504,https://www.joinnus.com/events/concerts/lima-destroy-boys-en-lima-70504,available,Destroy Boys en Lima,2025-09-20T01:55:15.804721,True
